id	Description	Harasser	Time	Location	Trigger	harasser_age	harasser_num	harasser_type	time_of_day	location_type
0402	when the bus reached anand rao circle , morning around 8 . 40 am in an attempt to wake me up (i was sleeping on last single upper seat) , the driver grabbed my breast . i woke up with a shock and didn t realise what had happened , he then informed me we have reached the last stop . i collected my bags amp left the bus , still in a state of sleep amp shock .	['driver']	['8.40 am', 'morning']	None	['grabbed my breast']	0	1	7	1	0
0364	an unknown man was seated next to a group of girls in row f in theatre nbr 2 . they were watching the newly released minion movie . shortly after interval this man took his pants off and flashed his penis at these innocent girls and then sat down and defecated . right there . horrifying and sickening . they complained to the cinema authorities and they took the man to task	['unknown man', 'man']	None	['theatre']	['flashed his penis', 'took his pants off']	2	1	0	0	13
4116	ladies please watch out for a 6 4 man in his late 20 s he is abusive and will stalk you and threaten you	["man in his late 20's"]	None	None	['threaten', 'stalk']	2	1	0	0	0
0370	near churchgate station i was walking and realised a guy was following me and also masturbating . it was sickening although it was 0830 0900 on a sunday . the street was dark because the entire road has mostly office buildings or showrooms and there were no people on that street since it was dark . this was the area outside churchgate station going towards marine lines .	['guy']	['0830/0900']	['street']	['masturbating', 'following']	0	1	0	2	1
0416	i was groped by a almost fossilized old man in yeshwantpur railway stn in bangalore . . b4 i cud react he ran away pretty fast into a crowd n i cud only see the back of his head . . . when i thought i can report this to the police(coz he seemed to be wearing a coolie s uniform , thoh i couldnt be sure) there was no cops around . . . n this was at 830 pm . . .	['almost fossilized old man']	['830 pm']	['railway stn']	['groped']	2	1	0	2	3
4670	i was coming home from my office when some goondas sitting nearby commented at my appearance .	['goondas']	None	None	['commented']	0	2	0	0	0
4658	a guy passed comments on my friend and started singing an item song as she passed he felt it .	['guy']	None	None	['felt', 'passed comments', 'singing an item song']	0	1	0	0	0
4880	there was a guy who passed filthy comments and asking me out . it happened during night .	['guy']	['night']	None	['passed filthy comments', 'asking me out']	0	1	0	2	0
0358	my husband beats me up , not just at home but even outside . he is an alcoholic and does not work . he spends all my hard earned money on alcohol . when i go to a shop to buy groceries , he makes allegations on me that i am having an affair . i ve complained to the police several times but they do not help me and tell me to sort it on my own . i live near the wednesday market .	['husband']	None	['home', 'outside']	['beats']	0	1	1	0	0,4
1046	it happened in the night when my friend was coming back from a drinking spot . a boy was persuading her that they should sit down and discuss before they go home . as the girl refused to seat and discuss , the boy started harassing her	['boy']	['night']	None	['harassing']	1	1	0	2	0
1052	i was standing at the bus stop waiting for a bus . a boy was standing near me . a few seconds later he started staring at me and then started commenting . in the meanwhile a few seconds later , my bus arrived and i went into the bus .	['BOY']	None	['BUS STOP']	['COMMENTING', 'STARING']	1	1	0	0	3
4894	one day as i was passing by the road , i saw a man near the bridge raping a 5year old girl	['man']	None	['road']	['raping']	2	1	0	0	1
1044	as i was walking in the small lane to cross in between two streets . . . a man on the bike came from behind and touched my back and sped away within seconds . i couldn t notice his bike number . he has shaved his head . didn t wear any cap .	['man on the bike']	None	['streets']	['touched my back']	2	1	0	0	1
4882	i was commented at my so many men outside a movie hall , i left without watching the movie	['so many men']	None	['movie hall']	['commented']	2	2	0	0	13
0428	i was going to my campus once when a boy at the bus station wanted to come with me . i told him not to follow , but he tried to follow me to a bus and the bus driver threw him out . once we had a group of foreigners walking in a city when one guy started following us everywhere and in the end he started asking whether we have ever had sex etc .	['boy', 'guy']	None	['city', 'bus station']	['wanted to come with me', 'following', 'follow']	1	1	0	0	0,3
